text_eng,text,id,username,elite,centr,left,right
"In what is known as a test of trust, the perpetrators eventually demand that investigators provide child pornography material online.",Per sogenanntem Vertrauensbeweis verlangen die Täter nämlich früher oder später von den Ermittlern online kinderpornografisches Material.,33082,richter,False,False,False,False
"In what is known as a test of trust, the perpetrators eventually demand that investigators provide child pornography material online.",Per sogenanntem Vertrauensbeweis verlangen die Täter nämlich früher oder später von den Ermittlern online kinderpornografisches Material.,33082,grabsch,False,False,False,False
It costs the taxpayers billions of euros.,Er kostet die Steuerzahlerinnen und Steuerzahler Milliarden Euro.,114452,schadt,False,False,False,False
It costs the taxpayers billions of euros.,Er kostet die Steuerzahlerinnen und Steuerzahler Milliarden Euro.,114452,richter,False,False,False,False
It costs the taxpayers billions of euros.,Er kostet die Steuerzahlerinnen und Steuerzahler Milliarden Euro.,114452,grabsch,False,False,False,False
It costs the taxpayers billions of euros.,Er kostet die Steuerzahlerinnen und Steuerzahler Milliarden Euro.,114452,coudry,False,False,False,False
It costs the taxpayers billions of euros.,Er kostet die Steuerzahlerinnen und Steuerzahler Milliarden Euro.,114452,riedel,False,False,False,False
"Instead of addressing the real issues affecting the housing market, such as internal migration, rural depopulation, migration within the EU, the unchecked influx of illegal economic migrants, insufficient housing construction in urban centers, and the ECB's interest rate policy, the left, of course, proposes other, unrealistic solutions that are intended to provoke debates fueled by envy.","Anstatt die wirklichen Probleme für den Wohnungsmarkt anzugehen, wie die Binnenmigration, die Landflucht, die Migration innerhalb der EU, den ungehemmten Zuzug von illegalen Wirtschaftsmigranten, zu wenig Wohnungsbau in den Ballungszentren und die Zinspolitik der EZB, machen die Linken natürlich andere, realitätsferne Vorschläge, die – gewollt – Neiddebatten auslösen sollen.",153214,schadt,False,False,False,False
"Instead of addressing the real issues affecting the housing market, such as internal migration, rural depopulation, migration within the EU, the unchecked influx of illegal economic migrants, insufficient housing construction in urban centers, and the ECB's interest rate policy, the left, of course, proposes other, unrealistic solutions that are intended to provoke debates fueled by envy.","Anstatt die wirklichen Probleme für den Wohnungsmarkt anzugehen, wie die Binnenmigration, die Landflucht, die Migration innerhalb der EU, den ungehemmten Zuzug von illegalen Wirtschaftsmigranten, zu wenig Wohnungsbau in den Ballungszentren und die Zinspolitik der EZB, machen die Linken natürlich andere, realitätsferne Vorschläge, die – gewollt – Neiddebatten auslösen sollen.",153214,grabsch,True,False,False,True
"Instead of addressing the real issues affecting the housing market, such as internal migration, rural depopulation, migration within the EU, the unchecked influx of illegal economic migrants, insufficient housing construction in urban centers, and the ECB's interest rate policy, the left, of course, proposes other, unrealistic solutions that are intended to provoke debates fueled by envy.","Anstatt die wirklichen Probleme für den Wohnungsmarkt anzugehen, wie die Binnenmigration, die Landflucht, die Migration innerhalb der EU, den ungehemmten Zuzug von illegalen Wirtschaftsmigranten, zu wenig Wohnungsbau in den Ballungszentren und die Zinspolitik der EZB, machen die Linken natürlich andere, realitätsferne Vorschläge, die – gewollt – Neiddebatten auslösen sollen.",153214,coudry,True,False,False,True
"Instead of addressing the real issues affecting the housing market, such as internal migration, rural depopulation, migration within the EU, the unchecked influx of illegal economic migrants, insufficient housing construction in urban centers, and the ECB's interest rate policy, the left, of course, proposes other, unrealistic solutions that are intended to provoke debates fueled by envy.","Anstatt die wirklichen Probleme für den Wohnungsmarkt anzugehen, wie die Binnenmigration, die Landflucht, die Migration innerhalb der EU, den ungehemmten Zuzug von illegalen Wirtschaftsmigranten, zu wenig Wohnungsbau in den Ballungszentren und die Zinspolitik der EZB, machen die Linken natürlich andere, realitätsferne Vorschläge, die – gewollt – Neiddebatten auslösen sollen.",153214,richter,False,False,False,False
"Instead of addressing the real issues affecting the housing market, such as internal migration, rural depopulation, migration within the EU, the unchecked influx of illegal economic migrants, insufficient housing construction in urban centers, and the ECB's interest rate policy, the left, of course, proposes other, unrealistic solutions that are intended to provoke debates fueled by envy.","Anstatt die wirklichen Probleme für den Wohnungsmarkt anzugehen, wie die Binnenmigration, die Landflucht, die Migration innerhalb der EU, den ungehemmten Zuzug von illegalen Wirtschaftsmigranten, zu wenig Wohnungsbau in den Ballungszentren und die Zinspolitik der EZB, machen die Linken natürlich andere, realitätsferne Vorschläge, die – gewollt – Neiddebatten auslösen sollen.",153214,riedel,True,False,False,False
"Such bonds, known as subordinated liabilities, are intended to be largely reserved for institutional investors, as they are aware of the default risks, can assess the investments, and must also bear the losses in the event of liquidation.","Solche Anleihen, die sogenannten nachrangigen Verbindlichkeiten, sollen größtenteils institutionellen Anlegern vorbehalten bleiben, weil diese genau um die Ausfallrisiken wissen, die Anlagen einschätzen können und Verluste im Abwicklungsfall auch tragen müssen.",166435,schadt,False,False,False,False
"Such bonds, known as subordinated liabilities, are intended to be largely reserved for institutional investors, as they are aware of the default risks, can assess the investments, and must also bear the losses in the event of liquidation.","Solche Anleihen, die sogenannten nachrangigen Verbindlichkeiten, sollen größtenteils institutionellen Anlegern vorbehalten bleiben, weil diese genau um die Ausfallrisiken wissen, die Anlagen einschätzen können und Verluste im Abwicklungsfall auch tragen müssen.",166435,grabsch,False,False,False,False
"Such bonds, known as subordinated liabilities, are intended to be largely reserved for institutional investors, as they are aware of the default risks, can assess the investments, and must also bear the losses in the event of liquidation.","Solche Anleihen, die sogenannten nachrangigen Verbindlichkeiten, sollen größtenteils institutionellen Anlegern vorbehalten bleiben, weil diese genau um die Ausfallrisiken wissen, die Anlagen einschätzen können und Verluste im Abwicklungsfall auch tragen müssen.",166435,riedel,False,False,False,False
"Such bonds, known as subordinated liabilities, are intended to be largely reserved for institutional investors, as they are aware of the default risks, can assess the investments, and must also bear the losses in the event of liquidation.","Solche Anleihen, die sogenannten nachrangigen Verbindlichkeiten, sollen größtenteils institutionellen Anlegern vorbehalten bleiben, weil diese genau um die Ausfallrisiken wissen, die Anlagen einschätzen können und Verluste im Abwicklungsfall auch tragen müssen.",166435,coudry,False,False,False,False
"Such bonds, known as subordinated liabilities, are intended to be largely reserved for institutional investors, as they are aware of the default risks, can assess the investments, and must also bear the losses in the event of liquidation.","Solche Anleihen, die sogenannten nachrangigen Verbindlichkeiten, sollen größtenteils institutionellen Anlegern vorbehalten bleiben, weil diese genau um die Ausfallrisiken wissen, die Anlagen einschätzen können und Verluste im Abwicklungsfall auch tragen müssen.",166435,richter,False,False,False,False
Where were your solidarity and support for the life partner of the murdered person from my hometown of Krefeld?,Wo waren Ihre Solidarität und Unterstützung für den Lebenspartner des Ermordeten aus meiner Heimatstadt Krefeld?,233104,schadt,False,False,False,False
Where were your solidarity and support for the life partner of the murdered person from my hometown of Krefeld?,Wo waren Ihre Solidarität und Unterstützung für den Lebenspartner des Ermordeten aus meiner Heimatstadt Krefeld?,233104,coudry,False,False,False,False
Where were your solidarity and support for the life partner of the murdered person from my hometown of Krefeld?,Wo waren Ihre Solidarität und Unterstützung für den Lebenspartner des Ermordeten aus meiner Heimatstadt Krefeld?,233104,richter,False,False,False,False
Where were your solidarity and support for the life partner of the murdered person from my hometown of Krefeld?,Wo waren Ihre Solidarität und Unterstützung für den Lebenspartner des Ermordeten aus meiner Heimatstadt Krefeld?,233104,riedel,False,False,False,False
Where were your solidarity and support for the life partner of the murdered person from my hometown of Krefeld?,Wo waren Ihre Solidarität und Unterstützung für den Lebenspartner des Ermordeten aus meiner Heimatstadt Krefeld?,233104,grabsch,False,False,False,False
In recent weeks and months – one must admit – the Corona-Warn-App has gained some momentum.,In den letzten Wochen und Monaten – das muss man ja zugeben – hat die Corona-Warn-App etwas an Schwung gewonnen.,269802,schadt,False,False,False,False
